2025-04-12 22:21:28.415 | INFO     | page_object.homepage_v2:click_login_link:33 - =======开始点击首页的登录链接==========
2025-04-17 21:11:04.575 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:11:04.575 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:11:04.575 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:11:04.575 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:11:04.611 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:11:04.611 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:11:06.764 | INFO     | conftest:open_browser_url:35 - -----关闭浏览器-----
2025-04-17 21:11:23.876 | INFO     | conftest:get_env:58 - --env的参数的值是dev
2025-04-17 21:11:25.658 | INFO     | conftest:open_browser_url:28 - -----初始化浏览器driver----
2025-04-17 21:11:25.659 | INFO     | conftest:open_browser_url:30 - 打开网址：http://dev.mall.lemonban.com:3344/
2025-04-17 21:12:03.317 | INFO     | conftest:get_env:58 - --env的参数的值是pre
2025-04-17 21:12:05.288 | INFO     | conftest:open_browser_url:28 - -----初始化浏览器driver----
2025-04-17 21:12:05.289 | INFO     | conftest:open_browser_url:30 - 打开网址：http://pre.mall.lemonban.com:3344/
2025-04-17 21:17:35.500 | INFO     | conftest:get_env:58 - --env的参数的值是pre
2025-04-17 21:17:37.267 | INFO     | conftest:open_browser_url:28 - -----初始化浏览器driver----
2025-04-17 21:17:37.267 | INFO     | conftest:open_browser_url:30 - 打开网址：http://pre.mall.lemonban.com:3344/
2025-04-17 21:30:27.900 | INFO     | conftest:get_env:69 - --env的参数的值是pre,--brow的参数的值firefox
2025-04-17 21:30:34.393 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:30:34.394 | INFO     | conftest:open_browser_url:35 - 打开网址：http://pre.mall.lemonban.com:3344/
2025-04-17 21:30:58.626 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值firefox
2025-04-17 21:31:04.958 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:31:04.959 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:31:09.113 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:31:09.113 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:31:09.113 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:31:10.783 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:31:22.886 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:31:24.755 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:31:24.755 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:31:28.573 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:31:28.574 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:31:28.574 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:31:31.022 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:41:47.670 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:41:49.425 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:41:49.427 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:41:51.849 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:41:51.850 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:41:51.850 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:41:54.353 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:43:39.398 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:43:41.126 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:43:41.127 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:43:43.176 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:43:43.177 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:43:43.177 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:43:43.261 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:43:43.261 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:43:43.262 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:43:43.358 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:43:43.359 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:43:43.438 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:43:43.438 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:43:44.501 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:43:44.502 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:43:44.502 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:43:45.119 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:43:45.120 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:43:45.120 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:43:45.121 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:43:45.121 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:43:47.588 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:44:04.259 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:44:06.197 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:44:06.198 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:44:08.646 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:44:08.646 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:44:08.647 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:44:08.724 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:44:08.725 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:44:08.725 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:44:08.816 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:44:08.816 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:44:08.901 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:44:08.901 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:44:09.976 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:44:09.978 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:44:09.980 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:44:10.805 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:44:10.805 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:44:10.806 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:44:10.806 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:44:10.806 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:44:10.836 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:44:10.837 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:44:12.992 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:46:13.413 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:46:15.250 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:46:15.251 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:46:17.298 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:46:17.299 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:46:17.299 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:46:17.383 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:46:17.384 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:46:17.384 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:46:17.520 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:46:17.521 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:46:17.586 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:46:17.587 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:46:18.648 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:46:18.648 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:46:18.648 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:46:19.209 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:46:19.209 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:46:19.210 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:46:19.210 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:46:19.210 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:46:19.243 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:46:19.244 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:46:21.401 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:48:37.997 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:48:39.876 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:48:39.878 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:48:42.778 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:48:42.778 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:48:42.779 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:48:42.883 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:48:42.883 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:48:42.885 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:48:42.972 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:48:42.973 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:48:43.038 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:48:43.038 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:48:44.101 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:48:44.102 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:48:44.103 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:48:44.740 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:48:44.740 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:48:44.741 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:48:44.741 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:48:44.741 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:48:44.772 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:48:44.773 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:48:46.906 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:52:36.299 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值firefox
2025-04-17 21:52:42.925 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:52:42.926 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:52:45.389 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:52:45.389 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:52:45.390 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:52:45.663 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:52:45.663 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:52:45.664 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:52:45.728 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:52:45.729 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:52:45.759 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:52:45.760 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:52:47.005 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:52:47.005 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:52:47.006 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:52:47.025 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:52:47.026 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:52:47.027 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:52:47.027 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:52:47.028 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:52:47.045 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:52:47.046 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:52:48.135 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:56:43.193 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:56:45.058 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:56:45.059 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:56:48.506 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:56:48.507 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:56:48.507 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:56:48.592 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:56:48.592 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:56:48.593 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:56:48.671 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:56:48.672 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:56:48.738 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:56:48.738 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:56:49.834 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:56:49.835 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:56:49.835 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:56:51.852 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:56:51.853 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:56:51.853 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:56:51.854 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:56:51.855 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:56:51.884 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:56:51.885 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:56:54.064 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-17 21:57:07.855 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-17 21:57:09.626 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-17 21:57:09.628 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-17 21:57:11.801 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-17 21:57:11.801 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-17 21:57:11.802 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-17 21:57:11.895 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-17 21:57:11.896 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-17 21:57:11.896 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-17 21:57:11.997 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-17 21:57:11.998 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-17 21:57:12.078 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-17 21:57:12.078 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-17 21:57:13.129 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-17 21:57:13.130 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-17 21:57:13.131 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-17 21:57:13.675 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-17 21:57:13.675 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-17 21:57:13.676 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-17 21:57:13.676 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-17 21:57:13.676 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-17 21:57:13.705 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-17 21:57:13.706 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-17 21:57:15.885 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 21:58:15.639 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 21:58:18.029 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 21:58:18.029 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 21:58:21.372 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 21:58:21.372 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 21:58:21.373 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 21:58:21.467 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 21:58:21.468 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-19 21:58:21.471 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 21:58:21.583 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-19 21:58:21.584 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 21:58:21.718 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 21:58:21.719 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 21:58:22.848 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-19 21:58:22.850 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-19 21:58:22.851 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
